name,category,address,neighborhood,gu,latitude,longitude,rating,signature_menu,hours,phone,img,naver_url
빈브라더스 번동점,카페,서울특별시 강북구 번동 195-35,번동,강북구,37.64517,127.03328,4.2,"시그니처커피, 스콘, 케이크",10:00-22:00,,https://images.unsplash.com/photo-1495474472287-4d71bcdd2085?w=400&q=80,https://map.naver.com/v5/search/%EB%B9%88%EB%B8%8C%EB%9D%BC%EB%8D%94%EC%8A%A4%20%EB%B2%88%EB%8F%99%EC%A0%90%20%EA%B0%95%EB%B6%81%EA%B5%AC
르빵 창동점,베이커리,서울특별시 도봉구 창동 141-11,창동,도봉구,37.65988,127.04651,4.3,"밤식빵, 소금빵, 크루아상",09:00-21:00,,https://images.unsplash.com/photo-1586444248902-2f64eddc8df5?w=400&q=80,https://map.naver.com/v5/search/%EB%A5%B4%EB%B9%B5%20%EC%B0%BD%EB%8F%99%EC%A0%90%20%EB%8F%84%EB%B4%89%EA%B5%AC
파리바게트 상계점,베이커리,서울특별시 노원구 상계동 55-35,상계동,노원구,37.65496,127.05936,4.6,"케이크, 크루아상, 식빵",07:00-22:00,,https://images.unsplash.com/photo-1627308595171-d1b5d67129c4?w=400&q=80,https://map.naver.com/v5/search/%ED%8C%8C%EB%A6%AC%EB%B0%94%EA%B2%8C%ED%8A%B8%20%EC%83%81%EA%B3%84%EC%A0%90%20%EB%85%B8%EC%9B%90%EA%B5%AC
뚜레쥬르 응암점,베이커리,서울특별시 은평구 응암동 103-43,응암동,은평구,37.62216,126.92781,4.6,"케이크, 단팥빵, 소금빵",08:00-22:00,,https://images.unsplash.com/photo-1555507036-ab1f4038808a?w=400&q=80,https://map.naver.com/v5/search/%EB%9A%9C%EB%A0%88%EC%A5%AC%EB%A5%B4%20%EC%9D%91%EC%95%94%EC%A0%90%20%EC%9D%80%ED%8F%89%EA%B5%AC
아티장베이커스 홍제점,베이커리,서울특별시 서대문구 홍제동 116-8,홍제동,서대문구,37.57606,126.94639,4.2,"천연발효빵, 바게트, 치아바타",09:00-21:00,,https://images.unsplash.com/photo-1509440159596-0249088772ff?w=400&q=80,https://map.naver.com/v5/search/%EC%95%84%ED%8B%B0%EC%9E%A5%EB%B2%A0%EC%9D%B4%EC%BB%A4%EC%8A%A4%20%ED%99%8D%EC%A0%9C%EC%A0%90%20%EC%84%9C%EB%8C%80%EB%AC%B8%EA%B5%AC
커피몽타주 통의점,카페,서울특별시 종로구 통의동 151-36,통의동,종로구,37.56639,126.97551,4.2,"핸드드립커피, 에스프레소",11:00-21:00,,https://images.unsplash.com/photo-1515823662972-da6a2e4d3002?w=400&q=80,https://map.naver.com/v5/search/%EC%BB%A4%ED%94%BC%EB%AA%BD%ED%83%80%EC%A3%BC%20%ED%86%B5%EC%9D%98%EC%A0%90%20%EC%A2%85%EB%A1%9C%EA%B5%AC
런던베이글뮤지엄 명동점,베이커리,서울특별시 중구 명동 182-41,명동,중구,37.56562,126.98557,4.1,"베이글, 크림치즈베이글, 에브리씽베이글",09:00-21:00,,https://images.unsplash.com/photo-1619096252214-ef06c45683e3?w=400&q=80,https://map.naver.com/v5/search/%EB%9F%B0%EB%8D%98%EB%B2%A0%EC%9D%B4%EA%B8%80%EB%AE%A4%EC%A7%80%EC%97%84%20%EB%AA%85%EB%8F%99%EC%A0%90%20%EC%A4%91%EA%B5%AC
노티드 도넛 영등점,베이커리,서울특별시 영등포구 영등포동 85-5,영등포동,영등포구,37.51949,126.90603,4.5,"크림도넛, 레몬도넛, 초코도넛",09:00-22:00,,https://images.unsplash.com/photo-1608198093002-ad4e005484ec?w=400&q=80,https://map.naver.com/v5/search/%EB%85%B8%ED%8B%B0%EB%93%9C%20%EB%8F%84%EB%84%9B%20%EC%98%81%EB%93%B1%EC%A0%90%20%EC%98%81%EB%93%B1%ED%8F%AC%EA%B5%AC
자연도소금빵 노량점,베이커리,서울특별시 동작구 노량진동 55-35,노량진동,동작구,37.50611,126.94336,4.2,"소금빵, 버터크림빵, 크루아상",08:00-20:00,,https://images.unsplash.com/photo-1517433367423-c7e5b0f35086?w=400&q=80,https://map.naver.com/v5/search/%EC%9E%90%EC%97%B0%EB%8F%84%EC%86%8C%EA%B8%88%EB%B9%B5%20%EB%85%B8%EB%9F%89%EC%A0%90%20%EB%8F%99%EC%9E%91%EA%B5%AC
밀도 봉천점,베이커리,서울특별시 관악구 봉천동 148-31,봉천동,관악구,37.48346,126.96058,4.2,"식빵, 크루아상, 소금버터롤",08:00-20:00,,https://images.unsplash.com/photo-1586444248902-2f64eddc8df5?w=400&q=80,https://map.naver.com/v5/search/%EB%B0%80%EB%8F%84%20%EB%B4%89%EC%B2%9C%EC%A0%90%20%EA%B4%80%EC%95%85%EA%B5%AC
블루보틀커피 가양점,카페,서울특별시 강서구 가양동 49-7,가양동,강서구,37.55773,126.85688,4.1,"뉴올리언스, 콜드브루, 라떼",08:00-21:00,,https://images.unsplash.com/photo-1511920170033-f8396924c348?w=400&q=80,https://map.naver.com/v5/search/%EB%B8%94%EB%A3%A8%EB%B3%B4%ED%8B%80%EC%BB%A4%ED%94%BC%20%EA%B0%80%EC%96%91%EC%A0%90%20%EA%B0%95%EC%84%9C%EA%B5%AC
어니언 목동점,카페/베이커리,서울특별시 양천구 목동 106-30,목동,양천구,37.52082,126.8631,4.6,"팡도르, 소금빵, 반찬빵",10:00-21:00,,https://images.unsplash.com/photo-1571877227200-a0d98ea607e9?w=400&q=80,https://map.naver.com/v5/search/%EC%96%B4%EB%8B%88%EC%96%B8%20%EB%AA%A9%EB%8F%99%EC%A0%90%20%EC%96%91%EC%B2%9C%EA%B5%AC
프릳츠 대치점,카페/베이커리,서울특별시 강남구 대치동 166-7,대치동,강남구,37.5065,127.05098,4.1,"핸드드립커피, 크루아상, 식빵",07:00-21:00,,https://images.unsplash.com/photo-1571115177098-24ec42ed204d?w=400&q=80,https://map.naver.com/v5/search/%ED%94%84%EB%A6%B3%EC%B8%A0%20%EB%8C%80%EC%B9%98%EC%A0%90%20%EA%B0%95%EB%82%A8%EA%B5%AC
폴바셋 반포점,카페,서울특별시 서초구 반포동 28-16,반포동,서초구,37.48126,127.02884,4.2,"라떼, 소프트아이스크림, 케이크",08:00-22:00,,https://images.unsplash.com/photo-1442512595331-e89e73853f31?w=400&q=80,https://map.naver.com/v5/search/%ED%8F%B4%EB%B0%94%EC%85%8B%20%EB%B0%98%ED%8F%AC%EC%A0%90%20%EC%84%9C%EC%B4%88%EA%B5%AC
투썸플레이스 잠실점,카페,서울특별시 송파구 잠실동 109-12,잠실동,송파구,37.50707,127.10467,4.3,"딸기생크림케이크, 라떼, 스콘",08:00-23:00,,https://images.unsplash.com/photo-1495474472287-4d71bcdd2085?w=400&q=80,https://map.naver.com/v5/search/%ED%88%AC%EC%8D%B8%ED%94%8C%EB%A0%88%EC%9D%B4%EC%8A%A4%20%EC%9E%A0%EC%8B%A4%EC%A0%90%20%EC%86%A1%ED%8C%8C%EA%B5%AC
카페 레이어드 강일점,카페/베이커리,서울특별시 강동구 강일동 20-29,강일동,강동구,37.5292,127.13279,4.5,"스콘, 케이크, 얼그레이라떼",11:00-22:00,,https://images.unsplash.com/photo-1622253692010-333f2da6031d?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%20%EB%A0%88%EC%9D%B4%EC%96%B4%EB%93%9C%20%EA%B0%95%EC%9D%BC%EC%A0%90%20%EA%B0%95%EB%8F%99%EA%B5%AC
테라로사 망원점,카페,서울특별시 마포구 망원동 139-1,망원동,마포구,37.54465,126.91185,4.1,"스페셜티커피, 스콘, 케이크",08:00-22:00,,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=400&q=80,https://map.naver.com/v5/search/%ED%85%8C%EB%9D%BC%EB%A1%9C%EC%82%AC%20%EB%A7%9D%EC%9B%90%EC%A0%90%20%EB%A7%88%ED%8F%AC%EA%B5%AC
앤트러사이트 청파점,카페,서울특별시 용산구 청파동 43-27,청파동,용산구,37.54263,126.99877,4.4,"스페셜티커피, 구움과자",10:00-22:00,,https://images.unsplash.com/photo-1511920170033-f8396924c348?w=400&q=80,https://map.naver.com/v5/search/%EC%95%A4%ED%8A%B8%EB%9F%AC%EC%82%AC%EC%9D%B4%ED%8A%B8%20%EC%B2%AD%ED%8C%8C%EC%A0%90%20%EC%9A%A9%EC%82%B0%EA%B5%AC
오월의종 옥수점,베이커리,서울특별시 성동구 옥수동 16-11,옥수동,성동구,37.56285,127.04545,4.4,"천연발효빵, 바게트, 소금빵",09:00-20:00,,https://images.unsplash.com/photo-1627308595171-d1b5d67129c4?w=400&q=80,https://map.naver.com/v5/search/%EC%98%A4%EC%9B%94%EC%9D%98%EC%A2%85%20%EC%98%A5%EC%88%98%EC%A0%90%20%EC%84%B1%EB%8F%99%EA%B5%AC
트리플베이글 구의점,베이커리,서울특별시 광진구 구의동 117-19,구의동,광진구,37.52655,127.07957,4.4,"플레인베이글, 에브리씽베이글, 크림치즈",09:00-21:00,,https://images.unsplash.com/photo-1555507036-ab1f4038808a?w=400&q=80,https://map.naver.com/v5/search/%ED%8A%B8%EB%A6%AC%ED%94%8C%EB%B2%A0%EC%9D%B4%EA%B8%80%20%EA%B5%AC%EC%9D%98%EC%A0%90%20%EA%B4%91%EC%A7%84%EA%B5%AC
빈브라더스 답십점,카페,서울특별시 동대문구 답십리동 143-43,답십리동,동대문구,37.57912,127.04513,4.6,"시그니처커피, 스콘, 케이크",10:00-22:00,,https://images.unsplash.com/photo-1442512595331-e89e73853f31?w=400&q=80,https://map.naver.com/v5/search/%EB%B9%88%EB%B8%8C%EB%9D%BC%EB%8D%94%EC%8A%A4%20%EB%8B%B5%EC%8B%AD%EC%A0%90%20%EB%8F%99%EB%8C%80%EB%AC%B8%EA%B5%AC
르빵 묵동점,베이커리,서울특별시 중랑구 묵동 56-4,묵동,중랑구,37.60598,127.08506,4.5,"밤식빵, 소금빵, 크루아상",09:00-21:00,,https://images.unsplash.com/photo-1549931319-a545dcf3bc7c?w=400&q=80,https://map.naver.com/v5/search/%EB%A5%B4%EB%B9%B5%20%EB%AC%B5%EB%8F%99%EC%A0%90%20%EC%A4%91%EB%9E%91%EA%B5%AC
파리바게트 정릉점,베이커리,서울특별시 성북구 정릉동 81-4,정릉동,성북구,37.59506,127.00616,4.1,"케이크, 크루아상, 식빵",07:00-22:00,,https://images.unsplash.com/photo-1619096252214-ef06c45683e3?w=400&q=80,https://map.naver.com/v5/search/%ED%8C%8C%EB%A6%AC%EB%B0%94%EA%B2%8C%ED%8A%B8%20%EC%A0%95%EB%A6%89%EC%A0%90%20%EC%84%B1%EB%B6%81%EA%B5%AC
뚜레쥬르 미아점,베이커리,서울특별시 강북구 미아동 136-11,미아동,강북구,37.64162,127.02577,4.1,"케이크, 단팥빵, 소금빵",08:00-22:00,,https://images.unsplash.com/photo-1608198093002-ad4e005484ec?w=400&q=80,https://map.naver.com/v5/search/%EB%9A%9C%EB%A0%88%EC%A5%AC%EB%A5%B4%20%EB%AF%B8%EC%95%84%EC%A0%90%20%EA%B0%95%EB%B6%81%EA%B5%AC
아티장베이커스 도봉점,베이커리,서울특별시 도봉구 도봉동 48-5,도봉동,도봉구,37.67986,127.03702,4.5,"천연발효빵, 바게트, 치아바타",09:00-21:00,,https://images.unsplash.com/photo-1517433367423-c7e5b0f35086?w=400&q=80,https://map.naver.com/v5/search/%EC%95%84%ED%8B%B0%EC%9E%A5%EB%B2%A0%EC%9D%B4%EC%BB%A4%EC%8A%A4%20%EB%8F%84%EB%B4%89%EC%A0%90%20%EB%8F%84%EB%B4%89%EA%B5%AC
커피몽타주 하계점,카페,서울특별시 노원구 하계동 104-8,하계동,노원구,37.64393,127.06548,4.5,"핸드드립커피, 에스프레소",11:00-21:00,,https://images.unsplash.com/photo-1568649929103-28ffbefaca1e?w=400&q=80,https://map.naver.com/v5/search/%EC%BB%A4%ED%94%BC%EB%AA%BD%ED%83%80%EC%A3%BC%20%ED%95%98%EA%B3%84%EC%A0%90%20%EB%85%B8%EC%9B%90%EA%B5%AC
런던베이글뮤지엄 불광점,베이커리,서울특별시 은평구 불광동 159-6,불광동,은평구,37.61151,126.92497,4.4,"베이글, 크림치즈베이글, 에브리씽베이글",09:00-21:00,,https://images.unsplash.com/photo-1627308595171-d1b5d67129c4?w=400&q=80,https://map.naver.com/v5/search/%EB%9F%B0%EB%8D%98%EB%B2%A0%EC%9D%B4%EA%B8%80%EB%AE%A4%EC%A7%80%EC%97%84%20%EB%B6%88%EA%B4%91%EC%A0%90%20%EC%9D%80%ED%8F%89%EA%B5%AC
노티드 도넛 신촌점,베이커리,서울특별시 서대문구 신촌동 81-17,신촌동,서대문구,37.58288,126.93837,4.2,"크림도넛, 레몬도넛, 초코도넛",09:00-22:00,,https://images.unsplash.com/photo-1555507036-ab1f4038808a?w=400&q=80,https://map.naver.com/v5/search/%EB%85%B8%ED%8B%B0%EB%93%9C%20%EB%8F%84%EB%84%9B%20%EC%8B%A0%EC%B4%8C%EC%A0%90%20%EC%84%9C%EB%8C%80%EB%AC%B8%EA%B5%AC
자연도소금빵 익선점,베이커리,서울특별시 종로구 익선동 68-26,익선동,종로구,37.57707,126.97494,4.2,"소금빵, 버터크림빵, 크루아상",08:00-20:00,,https://images.unsplash.com/photo-1509440159596-0249088772ff?w=400&q=80,https://map.naver.com/v5/search/%EC%9E%90%EC%97%B0%EB%8F%84%EC%86%8C%EA%B8%88%EB%B9%B5%20%EC%9D%B5%EC%84%A0%EC%A0%90%20%EC%A2%85%EB%A1%9C%EA%B5%AC
밀도 황학점,베이커리,서울특별시 중구 황학동 81-49,황학동,중구,37.56762,126.9926,4.1,"식빵, 크루아상, 소금버터롤",08:00-20:00,,https://images.unsplash.com/photo-1549931319-a545dcf3bc7c?w=400&q=80,https://map.naver.com/v5/search/%EB%B0%80%EB%8F%84%20%ED%99%A9%ED%95%99%EC%A0%90%20%EC%A4%91%EA%B5%AC
블루보틀커피 여의점,카페,서울특별시 영등포구 여의도동 145-7,여의도동,영등포구,37.51422,126.89921,4.1,"뉴올리언스, 콜드브루, 라떼",08:00-21:00,,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=400&q=80,https://map.naver.com/v5/search/%EB%B8%94%EB%A3%A8%EB%B3%B4%ED%8B%80%EC%BB%A4%ED%94%BC%20%EC%97%AC%EC%9D%98%EC%A0%90%20%EC%98%81%EB%93%B1%ED%8F%AC%EA%B5%AC
어니언 상도점,카페/베이커리,서울특별시 동작구 상도동 34-23,상도동,동작구,37.5133,126.93944,4.1,"팡도르, 소금빵, 반찬빵",10:00-21:00,,https://images.unsplash.com/photo-1571877227200-a0d98ea607e9?w=400&q=80,https://map.naver.com/v5/search/%EC%96%B4%EB%8B%88%EC%96%B8%20%EC%83%81%EB%8F%84%EC%A0%90%20%EB%8F%99%EC%9E%91%EA%B5%AC
프릳츠 신림점,카페/베이커리,서울특별시 관악구 신림동 41-29,신림동,관악구,37.4872,126.94827,4.5,"핸드드립커피, 크루아상, 식빵",07:00-21:00,,https://images.unsplash.com/photo-1571115177098-24ec42ed204d?w=400&q=80,https://map.naver.com/v5/search/%ED%94%84%EB%A6%B3%EC%B8%A0%20%EC%8B%A0%EB%A6%BC%EC%A0%90%20%EA%B4%80%EC%95%85%EA%B5%AC
폴바셋 화곡점,카페,서울특별시 강서구 화곡동 168-34,화곡동,강서구,37.55578,126.85218,4.1,"라떼, 소프트아이스크림, 케이크",08:00-22:00,,https://images.unsplash.com/photo-1515823662972-da6a2e4d3002?w=400&q=80,https://map.naver.com/v5/search/%ED%8F%B4%EB%B0%94%EC%85%8B%20%ED%99%94%EA%B3%A1%EC%A0%90%20%EA%B0%95%EC%84%9C%EA%B5%AC
투썸플레이스 신월점,카페,서울특별시 양천구 신월동 170-7,신월동,양천구,37.52103,126.86791,4.2,"딸기생크림케이크, 라떼, 스콘",08:00-23:00,,https://images.unsplash.com/photo-1442512595331-e89e73853f31?w=400&q=80,https://map.naver.com/v5/search/%ED%88%AC%EC%8D%B8%ED%94%8C%EB%A0%88%EC%9D%B4%EC%8A%A4%20%EC%8B%A0%EC%9B%94%EC%A0%90%20%EC%96%91%EC%B2%9C%EA%B5%AC
카페 레이어드 논현점,카페/베이커리,서울특별시 강남구 논현동 191-36,논현동,강남구,37.51155,127.05665,4.2,"스콘, 케이크, 얼그레이라떼",11:00-22:00,,https://images.unsplash.com/photo-1622253692010-333f2da6031d?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%20%EB%A0%88%EC%9D%B4%EC%96%B4%EB%93%9C%20%EB%85%BC%ED%98%84%EC%A0%90%20%EA%B0%95%EB%82%A8%EA%B5%AC
테라로사 서초점,카페,서울특별시 서초구 서초동 184-22,서초동,서초구,37.47814,127.03522,4.2,"스페셜티커피, 스콘, 케이크",08:00-22:00,,https://images.unsplash.com/photo-1461023058943-07fcbe16d735?w=400&q=80,https://map.naver.com/v5/search/%ED%85%8C%EB%9D%BC%EB%A1%9C%EC%82%AC%20%EC%84%9C%EC%B4%88%EC%A0%90%20%EC%84%9C%EC%B4%88%EA%B5%AC
앤트러사이트 송파점,카페,서울특별시 송파구 송파동 130-32,송파동,송파구,37.519,127.11437,4.3,"스페셜티커피, 구움과자",10:00-22:00,,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=400&q=80,https://map.naver.com/v5/search/%EC%95%A4%ED%8A%B8%EB%9F%AC%EC%82%AC%EC%9D%B4%ED%8A%B8%20%EC%86%A1%ED%8C%8C%EC%A0%90%20%EC%86%A1%ED%8C%8C%EA%B5%AC
오월의종 고덕점,베이커리,서울특별시 강동구 고덕동 24-41,고덕동,강동구,37.53983,127.13211,4.4,"천연발효빵, 바게트, 소금빵",09:00-20:00,,https://images.unsplash.com/photo-1619096252214-ef06c45683e3?w=400&q=80,https://map.naver.com/v5/search/%EC%98%A4%EC%9B%94%EC%9D%98%EC%A2%85%20%EA%B3%A0%EB%8D%95%EC%A0%90%20%EA%B0%95%EB%8F%99%EA%B5%AC
트리플베이글 합정점,베이커리,서울특별시 마포구 합정동 86-50,합정동,마포구,37.5622,126.89726,4.2,"플레인베이글, 에브리씽베이글, 크림치즈",09:00-21:00,,https://images.unsplash.com/photo-1608198093002-ad4e005484ec?w=400&q=80,https://map.naver.com/v5/search/%ED%8A%B8%EB%A6%AC%ED%94%8C%EB%B2%A0%EC%9D%B4%EA%B8%80%20%ED%95%A9%EC%A0%95%EC%A0%90%20%EB%A7%88%ED%8F%AC%EA%B5%AC
빈브라더스 후암점,카페,서울특별시 용산구 후암동 190-29,후암동,용산구,37.53569,126.98469,4.5,"시그니처커피, 스콘, 케이크",10:00-22:00,,https://images.unsplash.com/photo-1515823662972-da6a2e4d3002?w=400&q=80,https://map.naver.com/v5/search/%EB%B9%88%EB%B8%8C%EB%9D%BC%EB%8D%94%EC%8A%A4%20%ED%9B%84%EC%95%94%EC%A0%90%20%EC%9A%A9%EC%82%B0%EA%B5%AC
르빵 금호점,베이커리,서울특별시 성동구 금호동 29-5,금호동,성동구,37.56824,127.03816,4.6,"밤식빵, 소금빵, 크루아상",09:00-21:00,,https://images.unsplash.com/photo-1586444248902-2f64eddc8df5?w=400&q=80,https://map.naver.com/v5/search/%EB%A5%B4%EB%B9%B5%20%EA%B8%88%ED%98%B8%EC%A0%90%20%EC%84%B1%EB%8F%99%EA%B5%AC
파리바게트 군자점,베이커리,서울특별시 광진구 군자동 95-38,군자동,광진구,37.54819,127.08329,4.5,"케이크, 크루아상, 식빵",07:00-22:00,,https://images.unsplash.com/photo-1627308595171-d1b5d67129c4?w=400&q=80,https://map.naver.com/v5/search/%ED%8C%8C%EB%A6%AC%EB%B0%94%EA%B2%8C%ED%8A%B8%20%EA%B5%B0%EC%9E%90%EC%A0%90%20%EA%B4%91%EC%A7%84%EA%B5%AC
뚜레쥬르 이문점,베이커리,서울특별시 동대문구 이문동 79-24,이문동,동대문구,37.56595,127.03066,4.1,"케이크, 단팥빵, 소금빵",08:00-22:00,,https://images.unsplash.com/photo-1555507036-ab1f4038808a?w=400&q=80,https://map.naver.com/v5/search/%EB%9A%9C%EB%A0%88%EC%A5%AC%EB%A5%B4%20%EC%9D%B4%EB%AC%B8%EC%A0%90%20%EB%8F%99%EB%8C%80%EB%AC%B8%EA%B5%AC
아티장베이커스 중화점,베이커리,서울특별시 중랑구 중화동 64-43,중화동,중랑구,37.61587,127.08554,4.1,"천연발효빵, 바게트, 치아바타",09:00-21:00,,https://images.unsplash.com/photo-1509440159596-0249088772ff?w=400&q=80,https://map.naver.com/v5/search/%EC%95%84%ED%8B%B0%EC%9E%A5%EB%B2%A0%EC%9D%B4%EC%BB%A4%EC%8A%A4%20%EC%A4%91%ED%99%94%EC%A0%90%20%EC%A4%91%EB%9E%91%EA%B5%AC
커피몽타주 삼선점,카페,서울특별시 성북구 삼선동 105-40,삼선동,성북구,37.58589,127.01814,4.6,"핸드드립커피, 에스프레소",11:00-21:00,,https://images.unsplash.com/photo-1511920170033-f8396924c348?w=400&q=80,https://map.naver.com/v5/search/%EC%BB%A4%ED%94%BC%EB%AA%BD%ED%83%80%EC%A3%BC%20%EC%82%BC%EC%84%A0%EC%A0%90%20%EC%84%B1%EB%B6%81%EA%B5%AC
런던베이글뮤지엄 수유점,베이커리,서울특별시 강북구 수유동 42-12,수유동,강북구,37.63131,127.03602,4.4,"베이글, 크림치즈베이글, 에브리씽베이글",09:00-21:00,,https://images.unsplash.com/photo-1619096252214-ef06c45683e3?w=400&q=80,https://map.naver.com/v5/search/%EB%9F%B0%EB%8D%98%EB%B2%A0%EC%9D%B4%EA%B8%80%EB%AE%A4%EC%A7%80%EC%97%84%20%EC%88%98%EC%9C%A0%EC%A0%90%20%EA%B0%95%EB%B6%81%EA%B5%AC
노티드 도넛 방학점,베이커리,서울특별시 도봉구 방학동 86-27,방학동,도봉구,37.65739,127.05278,4.6,"크림도넛, 레몬도넛, 초코도넛",09:00-22:00,,https://images.unsplash.com/photo-1608198093002-ad4e005484ec?w=400&q=80,https://map.naver.com/v5/search/%EB%85%B8%ED%8B%B0%EB%93%9C%20%EB%8F%84%EB%84%9B%20%EB%B0%A9%ED%95%99%EC%A0%90%20%EB%8F%84%EB%B4%89%EA%B5%AC
자연도소금빵 중계점,베이커리,서울특별시 노원구 중계동 69-11,중계동,노원구,37.66304,127.06426,4.6,"소금빵, 버터크림빵, 크루아상",08:00-20:00,,https://images.unsplash.com/photo-1517433367423-c7e5b0f35086?w=400&q=80,https://map.naver.com/v5/search/%EC%9E%90%EC%97%B0%EB%8F%84%EC%86%8C%EA%B8%88%EB%B9%B5%20%EC%A4%91%EA%B3%84%EC%A0%90%20%EB%85%B8%EC%9B%90%EA%B5%AC
밀도 신사점,베이커리,서울특별시 은평구 신사동 121-15,신사동,은평구,37.60819,126.93163,4.2,"식빵, 크루아상, 소금버터롤",08:00-20:00,,https://images.unsplash.com/photo-1586444248902-2f64eddc8df5?w=400&q=80,https://map.naver.com/v5/search/%EB%B0%80%EB%8F%84%20%EC%8B%A0%EC%82%AC%EC%A0%90%20%EC%9D%80%ED%8F%89%EA%B5%AC
블루보틀커피 남가점,카페,서울특별시 서대문구 남가좌동 79-15,남가좌동,서대문구,37.5867,126.93585,4.2,"뉴올리언스, 콜드브루, 라떼",08:00-21:00,,https://images.unsplash.com/photo-1461023058943-07fcbe16d735?w=400&q=80,https://map.naver.com/v5/search/%EB%B8%94%EB%A3%A8%EB%B3%B4%ED%8B%80%EC%BB%A4%ED%94%BC%20%EB%82%A8%EA%B0%80%EC%A0%90%20%EC%84%9C%EB%8C%80%EB%AC%B8%EA%B5%AC
어니언 삼청점,카페/베이커리,서울특별시 종로구 삼청동 85-18,삼청동,종로구,37.56157,126.97204,4.1,"팡도르, 소금빵, 반찬빵",10:00-21:00,,https://images.unsplash.com/photo-1571877227200-a0d98ea607e9?w=400&q=80,https://map.naver.com/v5/search/%EC%96%B4%EB%8B%88%EC%96%B8%20%EC%82%BC%EC%B2%AD%EC%A0%90%20%EC%A2%85%EB%A1%9C%EA%B5%AC
프릳츠 장충점,카페/베이커리,서울특별시 중구 장충동 165-33,장충동,중구,37.57471,126.9921,4.4,"핸드드립커피, 크루아상, 식빵",07:00-21:00,,https://images.unsplash.com/photo-1571115177098-24ec42ed204d?w=400&q=80,https://map.naver.com/v5/search/%ED%94%84%EB%A6%B3%EC%B8%A0%20%EC%9E%A5%EC%B6%A9%EC%A0%90%20%EC%A4%91%EA%B5%AC
폴바셋 양평점,카페,서울특별시 영등포구 양평동 85-2,양평동,영등포구,37.53031,126.90455,4.1,"라떼, 소프트아이스크림, 케이크",08:00-22:00,,https://images.unsplash.com/photo-1568649929103-28ffbefaca1e?w=400&q=80,https://map.naver.com/v5/search/%ED%8F%B4%EB%B0%94%EC%85%8B%20%EC%96%91%ED%8F%89%EC%A0%90%20%EC%98%81%EB%93%B1%ED%8F%AC%EA%B5%AC
투썸플레이스 사당점,카페,서울특별시 동작구 사당동 149-17,사당동,동작구,37.52145,126.93357,4.1,"딸기생크림케이크, 라떼, 스콘",08:00-23:00,,https://images.unsplash.com/photo-1515823662972-da6a2e4d3002?w=400&q=80,https://map.naver.com/v5/search/%ED%88%AC%EC%8D%B8%ED%94%8C%EB%A0%88%EC%9D%B4%EC%8A%A4%20%EC%82%AC%EB%8B%B9%EC%A0%90%20%EB%8F%99%EC%9E%91%EA%B5%AC
카페 레이어드 남현점,카페/베이커리,서울특별시 관악구 남현동 187-21,남현동,관악구,37.4687,126.94983,4.4,"스콘, 케이크, 얼그레이라떼",11:00-22:00,,https://images.unsplash.com/photo-1622253692010-333f2da6031d?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%20%EB%A0%88%EC%9D%B4%EC%96%B4%EB%93%9C%20%EB%82%A8%ED%98%84%EC%A0%90%20%EA%B4%80%EC%95%85%EA%B5%AC
테라로사 마곡점,카페,서울특별시 강서구 마곡동 99-37,마곡동,강서구,37.55345,126.84977,4.2,"스페셜티커피, 스콘, 케이크",08:00-22:00,,https://images.unsplash.com/photo-1495474472287-4d71bcdd2085?w=400&q=80,https://map.naver.com/v5/search/%ED%85%8C%EB%9D%BC%EB%A1%9C%EC%82%AC%20%EB%A7%88%EA%B3%A1%EC%A0%90%20%EA%B0%95%EC%84%9C%EA%B5%AC
