name,category,address,neighborhood,gu,latitude,longitude,rating,signature_menu,hours,phone,instagram,img,naver_url
카페드 겨울,디저트,서울특별시 광진구 건대입구 21-4,건대입구,광진구,37.5545,127.069,4.1,"빙수, 떡, 아이스크림",11:00-22:00,02-256-4908,,https://images.unsplash.com/photo-1563805042-7684c019e1cb?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%EB%93%9C%20%EA%B2%A8%EC%9A%B8%20%EA%B4%91%EC%A7%84%EA%B5%AC
서울 카페 3호점,카페/디저트,서울특별시 강동구 천호동 189-22,천호동,강동구,37.5372,127.1489,4.2,"스페셜티커피, 티라미수, 마카롱",10:00-21:00,02-418-2771,,https://images.unsplash.com/photo-1486427944299-d1955d23e34d?w=400&q=80,https://map.naver.com/v5/search/%EC%84%9C%EC%9A%B8%20%EC%B9%B4%ED%8E%98%203%ED%98%B8%EC%A0%90%20%EA%B0%95%EB%8F%99%EA%B5%AC
여름 브레드,카페/디저트,서울특별시 노원구 월계동 39-76,월계동,노원구,37.6397,127.0688,4.2,"핸드드립커피, 스콘, 마들렌",11:00-21:00,02-970-2983,,https://images.unsplash.com/photo-1488477181946-6428a0291777?w=400&q=80,https://map.naver.com/v5/search/%EC%97%AC%EB%A6%84%20%EB%B8%8C%EB%A0%88%EB%93%9C%20%EB%85%B8%EC%9B%90%EA%B5%AC
가을빛 브레드,카페/디저트,서울특별시 광진구 중곡동 36-65,중곡동,광진구,37.5454,127.0634,4.7,"스페셜티커피, 티라미수, 마카롱",10:00-20:00,02-208-8102,,https://images.unsplash.com/photo-1464349095431-e9a21285b5f3?w=400&q=80,https://map.naver.com/v5/search/%EA%B0%80%EC%9D%84%EB%B9%9B%20%EB%B8%8C%EB%A0%88%EB%93%9C%20%EA%B4%91%EC%A7%84%EA%B5%AC
소풍 베이커리,베이커리,서울특별시 중구 황학동 139-79,황학동,중구,37.5702,126.9871,4.8,"천연발효빵, 치아바타, 포카차",10:00-20:00,02-546-5397,,https://images.unsplash.com/photo-1517433367423-c7e5b0f35086?w=400&q=80,https://map.naver.com/v5/search/%EC%86%8C%ED%92%8D%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC%20%EC%A4%91%EA%B5%AC
오후 베이커리,카페/디저트,서울특별시 용산구 청파동 238-73,청파동,용산구,37.5373,126.9934,4.1,"핸드드립커피, 스콘, 마들렌",10:00-20:00,02-971-6325,,https://images.unsplash.com/photo-1567620905732-2d1ec7ab7445?w=400&q=80,https://map.naver.com/v5/search/%EC%98%A4%ED%9B%84%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC%20%EC%9A%A9%EC%82%B0%EA%B5%AC
도시 카페,카페/베이커리,서울특별시 성동구 행당동 144-77,행당동,성동구,37.551,127.0373,4.1,"스페셜티커피, 티라미수, 마카롱",07:00-21:00,02-295-2402,,https://images.unsplash.com/photo-1506459225024-1428097a7e18?w=400&q=80,https://map.naver.com/v5/search/%EB%8F%84%EC%8B%9C%20%EC%B9%B4%ED%8E%98%20%EC%84%B1%EB%8F%99%EA%B5%AC
여유 빵집,디저트,서울특별시 관악구 신림동 252-58,신림동,관악구,37.4928,126.9158,4.4,"초코분수, 아이스크림, 마카롱",08:00-20:00,02-808-4986,,https://images.unsplash.com/photo-1578985545062-69928b1d9587?w=400&q=80,https://map.naver.com/v5/search/%EC%97%AC%EC%9C%A0%20%EB%B9%B5%EC%A7%91%20%EA%B4%80%EC%95%85%EA%B5%AC
파티스리 테라스,베이커리/디저트,서울특별시 광진구 구의동 177-55,구의동,광진구,37.5559,127.0795,4.6,"천연발효빵, 치아바타, 포카차",10:00-20:00,02-377-6023,,https://images.unsplash.com/photo-1565958011703-44f9829ba187?w=400&q=80,https://map.naver.com/v5/search/%ED%8C%8C%ED%8B%B0%EC%8A%A4%EB%A6%AC%20%ED%85%8C%EB%9D%BC%EC%8A%A4%20%EA%B4%91%EC%A7%84%EA%B5%AC
파티스리 새벽,카페/베이커리,서울특별시 종로구 가회동 275-24,가회동,종로구,37.5677,126.9912,4.5,"아메리카노, 라떼, 케이크",11:00-22:00,02-878-9595,,https://images.unsplash.com/photo-1571115177098-24ec42ed204d?w=400&q=80,https://map.naver.com/v5/search/%ED%8C%8C%ED%8B%B0%EC%8A%A4%EB%A6%AC%20%EC%83%88%EB%B2%BD%20%EC%A2%85%EB%A1%9C%EA%B5%AC
온기 브레드,카페/베이커리,서울특별시 종로구 가회동 185-23,가회동,종로구,37.5711,126.9902,4.3,"핸드드립커피, 스콘, 마들렌",11:00-21:00,02-146-1893,,https://images.unsplash.com/photo-1558303648-4b711e5f8e72?w=400&q=80,https://map.naver.com/v5/search/%EC%98%A8%EA%B8%B0%20%EB%B8%8C%EB%A0%88%EB%93%9C%20%EC%A2%85%EB%A1%9C%EA%B5%AC
카페드 온기,카페/디저트,서울특별시 중구 을지로 7-74,을지로,중구,37.5545,126.9854,4.6,"아메리카노, 라떼, 케이크",10:00-21:00,02-152-5136,,https://images.unsplash.com/photo-1486427944299-d1955d23e34d?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%EB%93%9C%20%EC%98%A8%EA%B8%B0%20%EC%A4%91%EA%B5%AC
르 햇살,카페/디저트,서울특별시 용산구 서빙고동 296-7,서빙고동,용산구,37.5236,127.0063,4.5,"아메리카노, 라떼, 케이크",09:00-21:00,02-354-2940,,https://images.unsplash.com/photo-1488477181946-6428a0291777?w=400&q=80,https://map.naver.com/v5/search/%EB%A5%B4%20%ED%96%87%EC%82%B4%20%EC%9A%A9%EC%82%B0%EA%B5%AC
카페드 여유,베이커리/디저트,서울특별시 도봉구 도봉동 231-57,도봉동,도봉구,37.6619,127.0457,4.7,"타르트, 에클레어, 마들렌",11:00-21:00,02-682-1986,,https://images.unsplash.com/photo-1565958011703-44f9829ba187?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%EB%93%9C%20%EC%97%AC%EC%9C%A0%20%EB%8F%84%EB%B4%89%EA%B5%AC
바람 브레드,카페/베이커리,서울특별시 성동구 왕십리동 81-31,왕십리동,성동구,37.5352,127.0313,4.1,"아메리카노, 라떼, 케이크",08:00-20:00,02-561-8699,,https://images.unsplash.com/photo-1571115177098-24ec42ed204d?w=400&q=80,https://map.naver.com/v5/search/%EB%B0%94%EB%9E%8C%20%EB%B8%8C%EB%A0%88%EB%93%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC
파티스리 가을빛 5호점,디저트,서울특별시 노원구 중계동 37-30,중계동,노원구,37.6467,127.0736,4.4,"초코분수, 아이스크림, 마카롱",08:00-20:00,02-217-9922,,https://images.unsplash.com/photo-1563805042-7684c019e1cb?w=400&q=80,https://map.naver.com/v5/search/%ED%8C%8C%ED%8B%B0%EC%8A%A4%EB%A6%AC%20%EA%B0%80%EC%9D%84%EB%B9%9B%205%ED%98%B8%EC%A0%90%20%EB%85%B8%EC%9B%90%EA%B5%AC
별빛 빵집 6호점,카페,서울특별시 중구 명동 158-77,명동,중구,37.5685,126.9881,4.5,"핸드드립커피, 스콘, 마들렌",10:00-20:00,02-227-8679,,https://images.unsplash.com/photo-1511920170033-f8396924c348?w=400&q=80,https://map.naver.com/v5/search/%EB%B3%84%EB%B9%9B%20%EB%B9%B5%EC%A7%91%206%ED%98%B8%EC%A0%90%20%EC%A4%91%EA%B5%AC
파티스리 감성,베이커리/디저트,서울특별시 양천구 신월동 225-11,신월동,양천구,37.5299,126.8787,4.6,"타르트, 에클레어, 마들렌",11:00-22:00,02-356-1423,,https://images.unsplash.com/photo-1578985545062-69928b1d9587?w=400&q=80,https://map.naver.com/v5/search/%ED%8C%8C%ED%8B%B0%EC%8A%A4%EB%A6%AC%20%EA%B0%90%EC%84%B1%20%EC%96%91%EC%B2%9C%EA%B5%AC
베이커리 새벽,카페,서울특별시 강동구 둔촌동 296-6,둔촌동,강동구,37.5419,127.1253,4.8,"스페셜티커피, 티라미수, 마카롱",11:00-21:00,02-285-8141,,https://images.unsplash.com/photo-1568649929103-28ffbefaca1e?w=400&q=80,https://map.naver.com/v5/search/%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC%20%EC%83%88%EB%B2%BD%20%EA%B0%95%EB%8F%99%EA%B5%AC
르 구름,카페/디저트,서울특별시 관악구 봉천동 165-14,봉천동,관악구,37.4947,126.9229,4.8,"스페셜티커피, 티라미수, 마카롱",11:00-21:00,02-778-7561,,https://images.unsplash.com/photo-1524351199678-941a58a3df50?w=400&q=80,https://map.naver.com/v5/search/%EB%A5%B4%20%EA%B5%AC%EB%A6%84%20%EA%B4%80%EC%95%85%EA%B5%AC
카페드 가을빛,카페/베이커리,서울특별시 동대문구 청량리 166-15,청량리,동대문구,37.5951,127.0491,4.1,"스페셜티커피, 티라미수, 마카롱",07:00-21:00,02-573-7770,,https://images.unsplash.com/photo-1558303648-4b711e5f8e72?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%EB%93%9C%20%EA%B0%80%EC%9D%84%EB%B9%9B%20%EB%8F%99%EB%8C%80%EB%AC%B8%EA%B5%AC
카페 초록,베이커리/디저트,서울특별시 동작구 이수동 227-7,이수동,동작구,37.4701,126.9835,4.5,"타르트, 에클레어, 마들렌",10:00-20:00,02-815-8941,,https://images.unsplash.com/photo-1559620192-032c4bc4674e?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%20%EC%B4%88%EB%A1%9D%20%EB%8F%99%EC%9E%91%EA%B5%AC
베이커리 여름 5호점,베이커리/디저트,서울특별시 서대문구 충정로 283-53,충정로,서대문구,37.5458,126.9518,4.2,"크루아상, 소금빵, 바게트",10:00-20:00,02-220-3522,,https://images.unsplash.com/photo-1578985545062-69928b1d9587?w=400&q=80,https://map.naver.com/v5/search/%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC%20%EC%97%AC%EB%A6%84%205%ED%98%B8%EC%A0%90%20%EC%84%9C%EB%8C%80%EB%AC%B8%EA%B5%AC
르 온기,카페/베이커리,서울특별시 동작구 상도동 248-61,상도동,동작구,37.4713,126.9835,4.7,"라떼, 와플, 생크림케이크",10:00-22:00,02-713-9327,,https://images.unsplash.com/photo-1627308595171-d1b5d67129c4?w=400&q=80,https://map.naver.com/v5/search/%EB%A5%B4%20%EC%98%A8%EA%B8%B0%20%EB%8F%99%EC%9E%91%EA%B5%AC
하늘 카페,카페/베이커리,서울특별시 양천구 신정동 137-1,신정동,양천구,37.5205,126.861,4.8,"콜드브루, 초코무스, 타르트",10:00-21:00,02-557-9824,,https://images.unsplash.com/photo-1571115177098-24ec42ed204d?w=400&q=80,https://map.naver.com/v5/search/%ED%95%98%EB%8A%98%20%EC%B9%B4%ED%8E%98%20%EC%96%91%EC%B2%9C%EA%B5%AC
르 달콤,베이커리/디저트,서울특별시 송파구 석촌동 234-42,석촌동,송파구,37.5221,127.1144,4.4,"타르트, 에클레어, 마들렌",11:00-22:00,02-492-4826,,https://images.unsplash.com/photo-1563805042-7684c019e1cb?w=400&q=80,https://map.naver.com/v5/search/%EB%A5%B4%20%EB%8B%AC%EC%BD%A4%20%EC%86%A1%ED%8C%8C%EA%B5%AC
가을빛 케이크 7호점,카페/디저트,서울특별시 관악구 봉천동 254-5,봉천동,관악구,37.4728,126.942,4.6,"핸드드립커피, 스콘, 마들렌",09:00-21:00,02-995-8213,,https://images.unsplash.com/photo-1486427944299-d1955d23e34d?w=400&q=80,https://map.naver.com/v5/search/%EA%B0%80%EC%9D%84%EB%B9%9B%20%EC%BC%80%EC%9D%B4%ED%81%AC%207%ED%98%B8%EC%A0%90%20%EA%B4%80%EC%95%85%EA%B5%AC
베이커리 언덕,디저트,서울특별시 동대문구 청량리 210-20,청량리,동대문구,37.5682,127.0604,4.5,"화과자, 전통한과, 약과",09:00-20:00,02-738-7512,,https://images.unsplash.com/photo-1578985545062-69928b1d9587?w=400&q=80,https://map.naver.com/v5/search/%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC%20%EC%96%B8%EB%8D%95%20%EB%8F%99%EB%8C%80%EB%AC%B8%EA%B5%AC
베이커리 행복,카페/베이커리,서울특별시 영등포구 영등포동 278-5,영등포동,영등포구,37.5265,126.906,4.5,"라떼, 와플, 생크림케이크",10:00-22:00,02-864-2480,,https://images.unsplash.com/photo-1627308595171-d1b5d67129c4?w=400&q=80,https://map.naver.com/v5/search/%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC%20%ED%96%89%EB%B3%B5%20%EC%98%81%EB%93%B1%ED%8F%AC%EA%B5%AC
바람 케이크,베이커리,서울특별시 종로구 익선동 15-6,익선동,종로구,37.5717,126.9707,4.6,"마카롱, 케이크, 피낭시에",09:00-20:00,02-541-3385,,https://images.unsplash.com/photo-1549931319-a545dcf3bc7c?w=400&q=80,https://map.naver.com/v5/search/%EB%B0%94%EB%9E%8C%20%EC%BC%80%EC%9D%B4%ED%81%AC%20%EC%A2%85%EB%A1%9C%EA%B5%AC
언덕 빵집,디저트,서울특별시 성북구 길음동 88-23,길음동,성북구,37.5964,127.0051,4.4,"화과자, 전통한과, 약과",10:00-20:00,02-697-3344,,https://images.unsplash.com/photo-1563805042-7684c019e1cb?w=400&q=80,https://map.naver.com/v5/search/%EC%96%B8%EB%8D%95%20%EB%B9%B5%EC%A7%91%20%EC%84%B1%EB%B6%81%EA%B5%AC
소풍 빵집,카페/베이커리,서울특별시 양천구 신정동 239-37,신정동,양천구,37.5323,126.8567,4.8,"아메리카노, 라떼, 케이크",09:00-20:00,02-701-5901,,https://images.unsplash.com/photo-1506459225024-1428097a7e18?w=400&q=80,https://map.naver.com/v5/search/%EC%86%8C%ED%92%8D%20%EB%B9%B5%EC%A7%91%20%EC%96%91%EC%B2%9C%EA%B5%AC
저녁 케이크 9호점,카페/디저트,서울특별시 노원구 상계동 55-31,상계동,노원구,37.6304,127.0608,4.5,"라떼, 와플, 생크림케이크",11:00-21:00,02-122-7484,,https://images.unsplash.com/photo-1488477181946-6428a0291777?w=400&q=80,https://map.naver.com/v5/search/%EC%A0%80%EB%85%81%20%EC%BC%80%EC%9D%B4%ED%81%AC%209%ED%98%B8%EC%A0%90%20%EB%85%B8%EC%9B%90%EA%B5%AC
파티스리 봄날,디저트,서울특별시 강동구 둔촌동 255-37,둔촌동,강동구,37.5423,127.1269,4.6,"빙수, 떡, 아이스크림",10:00-22:00,02-751-4115,,https://images.unsplash.com/photo-1565958011703-44f9829ba187?w=400&q=80,https://map.naver.com/v5/search/%ED%8C%8C%ED%8B%B0%EC%8A%A4%EB%A6%AC%20%EB%B4%84%EB%82%A0%20%EA%B0%95%EB%8F%99%EA%B5%AC
저녁 브레드,카페,서울특별시 중구 을지로 159-57,을지로,중구,37.547,126.9819,4.3,"아메리카노, 라떼, 케이크",09:00-21:00,02-402-6352,,https://images.unsplash.com/photo-1495474472287-4d71bcdd2085?w=400&q=80,https://map.naver.com/v5/search/%EC%A0%80%EB%85%81%20%EB%B8%8C%EB%A0%88%EB%93%9C%20%EC%A4%91%EA%B5%AC
숲속 케이크,베이커리/디저트,서울특별시 성동구 왕십리동 272-65,왕십리동,성동구,37.5574,127.0539,4.5,"마카롱, 케이크, 피낭시에",10:00-20:00,02-925-5835,,https://images.unsplash.com/photo-1563805042-7684c019e1cb?w=400&q=80,https://map.naver.com/v5/search/%EC%88%B2%EC%86%8D%20%EC%BC%80%EC%9D%B4%ED%81%AC%20%EC%84%B1%EB%8F%99%EA%B5%AC
햇살 베이커리,베이커리,서울특별시 동대문구 청량리 204-72,청량리,동대문구,37.577,127.0607,4.1,"식빵, 단팥빵, 크림빵",11:00-21:00,02-649-3024,,https://images.unsplash.com/photo-1549931319-a545dcf3bc7c?w=400&q=80,https://map.naver.com/v5/search/%ED%96%87%EC%82%B4%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC%20%EB%8F%99%EB%8C%80%EB%AC%B8%EA%B5%AC
르 따뜻,카페/디저트,서울특별시 양천구 신월동 56-30,신월동,양천구,37.5261,126.8706,4.6,"스페셜티커피, 티라미수, 마카롱",11:00-22:00,02-326-2035,,https://images.unsplash.com/photo-1488477181946-6428a0291777?w=400&q=80,https://map.naver.com/v5/search/%EB%A5%B4%20%EB%94%B0%EB%9C%BB%20%EC%96%91%EC%B2%9C%EA%B5%AC
르 설레임,베이커리,서울특별시 성북구 성북동 20-39,성북동,성북구,37.6239,126.9825,4.4,"크루아상, 소금빵, 바게트",07:00-21:00,02-238-7367,,https://images.unsplash.com/photo-1608198093002-ad4e005484ec?w=400&q=80,https://map.naver.com/v5/search/%EB%A5%B4%20%EC%84%A4%EB%A0%88%EC%9E%84%20%EC%84%B1%EB%B6%81%EA%B5%AC
르 따뜻 8호점,디저트,서울특별시 강동구 둔촌동 213-13,둔촌동,강동구,37.544,127.1385,4.5,"화과자, 전통한과, 약과",08:00-21:00,02-806-7070,,https://images.unsplash.com/photo-1519915028121-7d3463d20b13?w=400&q=80,https://map.naver.com/v5/search/%EB%A5%B4%20%EB%94%B0%EB%9C%BB%208%ED%98%B8%EC%A0%90%20%EA%B0%95%EB%8F%99%EA%B5%AC
추억 빵집,카페/베이커리,서울특별시 동대문구 청량리 189-70,청량리,동대문구,37.5931,127.0563,4.1,"아메리카노, 라떼, 케이크",08:00-20:00,02-382-4109,,https://images.unsplash.com/photo-1558303648-4b711e5f8e72?w=400&q=80,https://map.naver.com/v5/search/%EC%B6%94%EC%96%B5%20%EB%B9%B5%EC%A7%91%20%EB%8F%99%EB%8C%80%EB%AC%B8%EA%B5%AC
베이커리 소풍,베이커리,서울특별시 용산구 용문동 11-7,용문동,용산구,37.5426,126.9893,4.3,"천연발효빵, 치아바타, 포카차",11:00-22:00,02-310-2124,,https://images.unsplash.com/photo-1555507036-ab1f4038808a?w=400&q=80,https://map.naver.com/v5/search/%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC%20%EC%86%8C%ED%92%8D%20%EC%9A%A9%EC%82%B0%EA%B5%AC
카페드 노을,베이커리,서울특별시 강동구 천호동 76-77,천호동,강동구,37.5191,127.1458,4.3,"마카롱, 케이크, 피낭시에",10:00-21:00,02-653-5106,,https://images.unsplash.com/photo-1509440159596-0249088772ff?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%EB%93%9C%20%EB%85%B8%EC%9D%84%20%EA%B0%95%EB%8F%99%EA%B5%AC
햇살 카페,카페,서울특별시 강남구 신사동 122-76,신사동,강남구,37.4947,127.0182,4.1,"스페셜티커피, 티라미수, 마카롱",10:00-21:00,02-859-7897,,https://images.unsplash.com/photo-1442512595331-e89e73853f31?w=400&q=80,https://map.naver.com/v5/search/%ED%96%87%EC%82%B4%20%EC%B9%B4%ED%8E%98%20%EA%B0%95%EB%82%A8%EA%B5%AC
카페드 햇살 3호점,카페/베이커리,서울특별시 관악구 봉천동 56-58,봉천동,관악구,37.4841,126.9414,4.1,"콜드브루, 초코무스, 타르트",07:00-21:00,02-408-8504,,https://images.unsplash.com/photo-1571115177098-24ec42ed204d?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%EB%93%9C%20%ED%96%87%EC%82%B4%203%ED%98%B8%EC%A0%90%20%EA%B4%80%EC%95%85%EA%B5%AC
카페 겨울,카페/디저트,서울특별시 관악구 봉천동 252-57,봉천동,관악구,37.4712,126.9154,4.3,"아메리카노, 라떼, 케이크",09:00-21:00,02-229-5505,,https://images.unsplash.com/photo-1567620905732-2d1ec7ab7445?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%20%EA%B2%A8%EC%9A%B8%20%EA%B4%80%EC%95%85%EA%B5%AC
테라스 브레드,카페/베이커리,서울특별시 영등포구 선유도 272-38,선유도,영등포구,37.5216,126.9172,4.2,"라떼, 와플, 생크림케이크",09:00-21:00,02-973-4522,,https://images.unsplash.com/photo-1506459225024-1428097a7e18?w=400&q=80,https://map.naver.com/v5/search/%ED%85%8C%EB%9D%BC%EC%8A%A4%20%EB%B8%8C%EB%A0%88%EB%93%9C%20%EC%98%81%EB%93%B1%ED%8F%AC%EA%B5%AC
추억 케이크,카페/베이커리,서울특별시 강서구 등촌동 205-54,등촌동,강서구,37.5619,126.8304,4.6,"라떼, 와플, 생크림케이크",11:00-21:00,02-483-3500,,https://images.unsplash.com/photo-1571877227200-a0d98ea607e9?w=400&q=80,https://map.naver.com/v5/search/%EC%B6%94%EC%96%B5%20%EC%BC%80%EC%9D%B4%ED%81%AC%20%EA%B0%95%EC%84%9C%EA%B5%AC
르 하늘,카페,서울특별시 용산구 이태원동 50-48,이태원동,용산구,37.5434,126.9987,4.6,"라떼, 와플, 생크림케이크",09:00-21:00,02-520-6793,,https://images.unsplash.com/photo-1495474472287-4d71bcdd2085?w=400&q=80,https://map.naver.com/v5/search/%EB%A5%B4%20%ED%95%98%EB%8A%98%20%EC%9A%A9%EC%82%B0%EA%B5%AC
겨울 케이크,카페/베이커리,서울특별시 노원구 중계동 296-65,중계동,노원구,37.6254,127.0697,4.4,"아메리카노, 라떼, 케이크",09:00-21:00,02-458-7022,,https://images.unsplash.com/photo-1571115177098-24ec42ed204d?w=400&q=80,https://map.naver.com/v5/search/%EA%B2%A8%EC%9A%B8%20%EC%BC%80%EC%9D%B4%ED%81%AC%20%EB%85%B8%EC%9B%90%EA%B5%AC
베이커리 아침,카페/디저트,서울특별시 강동구 천호동 286-4,천호동,강동구,37.5373,127.1397,4.5,"콜드브루, 초코무스, 타르트",08:00-21:00,02-284-5477,,https://images.unsplash.com/photo-1567620905732-2d1ec7ab7445?w=400&q=80,https://map.naver.com/v5/search/%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC%20%EC%95%84%EC%B9%A8%20%EA%B0%95%EB%8F%99%EA%B5%AC
파티스리 행복,베이커리,서울특별시 광진구 건대입구 290-52,건대입구,광진구,37.5281,127.0852,4.1,"식빵, 단팥빵, 크림빵",09:00-21:00,02-864-9691,,https://images.unsplash.com/photo-1619096252214-ef06c45683e3?w=400&q=80,https://map.naver.com/v5/search/%ED%8C%8C%ED%8B%B0%EC%8A%A4%EB%A6%AC%20%ED%96%89%EB%B3%B5%20%EA%B4%91%EC%A7%84%EA%B5%AC
향기 빵집,카페/베이커리,서울특별시 성북구 정릉동 190-40,정릉동,성북구,37.6156,127.0023,4.2,"핸드드립커피, 스콘, 마들렌",08:00-21:00,02-259-3579,,https://images.unsplash.com/photo-1571877227200-a0d98ea607e9?w=400&q=80,https://map.naver.com/v5/search/%ED%96%A5%EA%B8%B0%20%EB%B9%B5%EC%A7%91%20%EC%84%B1%EB%B6%81%EA%B5%AC
겨울 브레드,카페/디저트,서울특별시 용산구 청파동 249-78,청파동,용산구,37.5323,126.9902,4.2,"라떼, 와플, 생크림케이크",09:00-20:00,02-540-2816,,https://images.unsplash.com/photo-1464349095431-e9a21285b5f3?w=400&q=80,https://map.naver.com/v5/search/%EA%B2%A8%EC%9A%B8%20%EB%B8%8C%EB%A0%88%EB%93%9C%20%EC%9A%A9%EC%82%B0%EA%B5%AC
파티스리 테라스 9호점,카페/베이커리,서울특별시 동작구 상도동 113-51,상도동,동작구,37.4935,126.9686,4.4,"아메리카노, 라떼, 케이크",11:00-21:00,02-316-3248,,https://images.unsplash.com/photo-1571115177098-24ec42ed204d?w=400&q=80,https://map.naver.com/v5/search/%ED%8C%8C%ED%8B%B0%EC%8A%A4%EB%A6%AC%20%ED%85%8C%EB%9D%BC%EC%8A%A4%209%ED%98%B8%EC%A0%90%20%EB%8F%99%EC%9E%91%EA%B5%AC
파티스리 온기,카페,서울특별시 송파구 잠실동 221-23,잠실동,송파구,37.4999,127.101,4.4,"라떼, 와플, 생크림케이크",07:00-21:00,02-672-6802,,https://images.unsplash.com/photo-1495474472287-4d71bcdd2085?w=400&q=80,https://map.naver.com/v5/search/%ED%8C%8C%ED%8B%B0%EC%8A%A4%EB%A6%AC%20%EC%98%A8%EA%B8%B0%20%EC%86%A1%ED%8C%8C%EA%B5%AC
베이커리 감성,카페,서울특별시 마포구 성산동 40-41,성산동,마포구,37.5603,126.9262,4.7,"라떼, 와플, 생크림케이크",11:00-21:00,02-217-7636,,https://images.unsplash.com/photo-1461023058943-07fcbe16d735?w=400&q=80,https://map.naver.com/v5/search/%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC%20%EA%B0%90%EC%84%B1%20%EB%A7%88%ED%8F%AC%EA%B5%AC
카페 미소 4호점,디저트,서울특별시 도봉구 방학동 46-56,방학동,도봉구,37.6783,127.0353,4.7,"팬케이크, 와플, 크레이프",07:00-21:00,02-180-7484,,https://images.unsplash.com/photo-1578985545062-69928b1d9587?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%20%EB%AF%B8%EC%86%8C%204%ED%98%B8%EC%A0%90%20%EB%8F%84%EB%B4%89%EA%B5%AC
파티스리 행복 5호점,카페,서울특별시 송파구 방이동 59-68,방이동,송파구,37.5113,127.1122,4.6,"콜드브루, 초코무스, 타르트",09:00-20:00,02-844-3419,,https://images.unsplash.com/photo-1511920170033-f8396924c348?w=400&q=80,https://map.naver.com/v5/search/%ED%8C%8C%ED%8B%B0%EC%8A%A4%EB%A6%AC%20%ED%96%89%EB%B3%B5%205%ED%98%B8%EC%A0%90%20%EC%86%A1%ED%8C%8C%EA%B5%AC
